date,ten_year_yield,two_year_yield
5/20/1996,6.62,6.02
5/21/1996,6.65,6.03
5/22/1996,6.63,6.03
5/23/1996,6.68,6.05
5/24/1996,6.65,6.03
5/27/1996,NULL,NULL
5/28/1996,6.67,6.05
5/29/1996,6.77,6.16
5/30/1996,6.78,6.18
5/31/1996,6.85,6.27
6/3/1996,6.87,6.26
6/4/1996,6.86,6.24
6/5/1996,6.82,6.24
6/6/1996,6.76,6.16
6/7/1996,6.93,6.4
6/10/1996,6.97,6.4
6/11/1996,6.99,6.37
6/12/1996,7.03,6.39
6/13/1996,7.01,6.36
6/14/1996,6.95,6.29
6/17/1996,6.9,6.27
6/18/1996,6.93,6.28
6/19/1996,6.96,6.31
6/20/1996,6.98,6.38
6/21/1996,6.96,6.35
6/24/1996,6.94,6.32
6/25/1996,6.91,6.3
6/26/1996,6.91,6.3
6/27/1996,6.83,6.21
6/28/1996,6.73,6.11
7/1/1996,6.74,6.15
7/2/1996,6.8,6.22
7/3/1996,6.78,6.2
7/4/1996,NULL,NULL
7/5/1996,7.06,6.44
7/8/1996,7.05,6.43
7/9/1996,7,6.41
7/10/1996,6.95,6.34
7/11/1996,6.9,6.28
7/12/1996,6.85,6.26
7/15/1996,6.89,6.32
7/16/1996,6.84,6.23
7/17/1996,6.83,6.23
7/18/1996,6.72,6.16
7/19/1996,6.78,6.18
7/22/1996,6.84,6.23
7/23/1996,6.8,6.23
7/24/1996,6.87,6.26
7/25/1996,6.87,6.28
7/26/1996,6.85,6.25
7/29/1996,6.93,6.32
7/30/1996,6.89,6.3
7/31/1996,6.8,6.22
8/1/1996,6.65,6.08
8/2/1996,6.51,5.91
8/5/1996,6.53,5.93
8/6/1996,6.54,5.93
8/7/1996,6.55,5.97
8/8/1996,6.56,5.97
8/9/1996,6.5,5.93
8/12/1996,6.49,5.92
8/13/1996,6.57,5.97
8/14/1996,6.58,5.97
8/15/1996,6.62,6
8/16/1996,6.56,5.95
8/19/1996,6.59,5.97
8/20/1996,6.59,5.97
8/21/1996,6.61,5.99
8/22/1996,6.62,6
8/23/1996,6.72,6.09
8/26/1996,6.8,6.18
8/27/1996,6.78,6.17
8/28/1996,6.79,6.17
8/29/1996,6.86,6.23
8/30/1996,6.96,6.34
9/2/1996,NULL,NULL
9/3/1996,6.92,6.35
9/4/1996,6.94,6.38
9/5/1996,6.98,6.38
9/6/1996,6.94,6.33
9/9/1996,6.9,6.32
9/10/1996,6.94,6.34
9/11/1996,6.94,6.34
9/12/1996,6.88,6.27
9/13/1996,6.74,6.1
9/16/1996,6.73,6.14
9/17/1996,6.81,6.22
9/18/1996,6.83,6.26
9/19/1996,6.87,6.29
9/20/1996,6.85,6.26
9/23/1996,6.83,6.24
9/24/1996,6.77,6.16
9/25/1996,6.71,6.08
9/26/1996,6.66,6.05
9/27/1996,6.68,6.07
9/30/1996,6.72,6.1
10/1/1996,6.65,6.03
10/2/1996,6.61,5.98
10/3/1996,6.61,6
10/4/1996,6.48,5.85
10/7/1996,6.53,5.89
10/8/1996,6.53,5.9
10/9/1996,6.55,5.96
10/10/1996,6.61,6.01
10/11/1996,6.55,5.92
10/14/1996,NULL,NULL
10/15/1996,6.56,5.93
10/16/1996,6.57,5.94
10/17/1996,6.51,5.89
10/18/1996,6.5,5.89
10/21/1996,6.52,5.91
10/22/1996,6.56,5.95
10/23/1996,6.56,5.94
10/24/1996,6.57,5.94
10/25/1996,6.54,5.9
10/28/1996,6.56,5.92
10/29/1996,6.4,5.77
10/30/1996,6.4,5.79
10/31/1996,6.37,5.77
11/1/1996,6.38,5.79
11/4/1996,6.36,5.78
11/5/1996,6.28,5.74
11/6/1996,6.3,5.76
11/7/1996,6.26,5.75
11/8/1996,6.29,5.76
11/11/1996,NULL,NULL
11/12/1996,6.19,5.73
11/13/1996,6.2,5.71
11/14/1996,6.15,5.66
11/15/1996,6.19,5.68
11/18/1996,6.2,5.7
11/19/1996,6.17,5.68
11/20/1996,6.14,5.65
11/21/1996,6.15,5.67
11/22/1996,6.15,5.69
11/25/1996,6.13,5.67
11/26/1996,6.13,5.66
11/27/1996,6.14,5.66
11/28/1996,NULL,NULL
11/29/1996,6.06,5.59
12/2/1996,6.08,5.61
12/3/1996,6.06,5.61
12/4/1996,6.11,5.64
12/5/1996,6.22,5.71
12/6/1996,6.26,5.73
12/9/1996,6.21,5.7
12/10/1996,6.23,5.71
12/11/1996,6.38,5.82
12/12/1996,6.4,5.84
12/13/1996,6.33,5.77
12/16/1996,6.39,5.82
12/17/1996,6.42,5.87
12/18/1996,6.46,5.89
12/19/1996,6.36,5.83
12/20/1996,6.35,5.83
12/23/1996,6.34,5.85
12/24/1996,6.36,5.85
12/25/1996,NULL,NULL
12/26/1996,6.35,5.85
12/27/1996,6.3,5.81
12/30/1996,6.31,5.8
12/31/1996,6.43,5.88
1/1/1997,NULL,NULL
1/2/1997,6.54,5.97
1/3/1997,6.52,5.95
1/6/1997,6.54,5.97
1/7/1997,6.57,5.98
1/8/1997,6.6,6.01
1/9/1997,6.52,5.94
1/10/1997,6.63,6.06
1/13/1997,6.63,6.07
1/14/1997,6.53,5.98
1/15/1997,6.53,5.98
1/16/1997,6.57,6
1/17/1997,6.56,6
1/20/1997,NULL,NULL
1/21/1997,6.52,5.99
1/22/1997,6.56,6
1/23/1997,6.6,6.06
1/24/1997,6.64,6.07
1/27/1997,6.69,6.11
1/28/1997,6.64,6.04
1/29/1997,6.63,6.04
1/30/1997,6.61,6.01
1/31/1997,6.53,5.94
2/3/1997,6.47,5.89
2/4/1997,6.45,5.88
2/5/1997,6.47,5.91
2/6/1997,6.49,5.91
2/7/1997,6.43,5.86
2/10/1997,6.43,5.87
2/11/1997,6.43,5.88
2/12/1997,6.39,5.9
2/13/1997,6.32,5.83
2/14/1997,6.28,5.79
2/17/1997,NULL,NULL
2/18/1997,6.28,5.8
2/19/1997,6.3,5.82
2/20/1997,6.38,5.85
2/21/1997,6.36,5.85
2/24/1997,6.39,5.89
2/25/1997,6.4,5.9
2/26/1997,6.56,6.06
2/27/1997,6.58,6.09
2/28/1997,6.56,6.09
3/3/1997,6.58,6.11
3/4/1997,6.6,6.11
3/5/1997,6.6,6.13
3/6/1997,6.62,6.15
3/7/1997,6.57,6.1
3/10/1997,6.56,6.1
3/11/1997,6.57,6.09
3/12/1997,6.6,6.12
3/13/1997,6.72,6.21
3/14/1997,6.71,6.18
3/17/1997,6.72,6.22
3/18/1997,6.72,6.22
3/19/1997,6.74,6.24
3/20/1997,6.75,6.27
3/21/1997,6.74,6.29
3/24/1997,6.72,6.29
3/25/1997,6.75,6.33
3/26/1997,6.8,6.38
3/27/1997,6.9,6.45
3/28/1997,NULL,NULL
3/31/1997,6.92,6.45
4/1/1997,6.9,6.42
4/2/1997,6.88,6.42
4/3/1997,6.86,6.4
4/4/1997,6.92,6.44
4/7/1997,6.87,6.41
4/8/1997,6.91,6.44
4/9/1997,6.91,6.44
4/10/1997,6.91,6.46
4/11/1997,6.98,6.53
4/14/1997,6.98,6.54
4/15/1997,6.88,6.45
4/16/1997,6.9,6.49
4/17/1997,6.86,6.44
4/18/1997,6.84,6.42
4/21/1997,6.87,6.46
4/22/1997,6.84,6.43
4/23/1997,6.89,6.47
4/24/1997,6.93,6.52
4/25/1997,6.94,6.54
4/28/1997,6.92,6.51
4/29/1997,6.77,6.34
4/30/1997,6.72,6.29
5/1/1997,6.69,6.27
5/2/1997,6.68,6.26
5/5/1997,6.67,6.28
5/6/1997,6.67,6.29
5/7/1997,6.76,6.36
5/8/1997,6.72,6.33
5/9/1997,6.67,6.24
5/12/1997,6.65,6.23
5/13/1997,6.71,6.3
5/14/1997,6.68,6.26
5/15/1997,6.67,6.25
5/16/1997,6.7,6.28
5/19/1997,6.71,6.28
5/20/1997,6.7,6.25
5/21/1997,6.74,6.25
5/22/1997,6.76,6.27
5/23/1997,6.74,6.25
5/26/1997,NULL,NULL
5/27/1997,6.79,6.3
5/28/1997,6.8,6.34
5/29/1997,6.75,6.3
5/30/1997,6.67,6.22
6/2/1997,6.66,6.23
6/3/1997,6.63,6.2
6/4/1997,6.62,6.2
6/5/1997,6.62,6.2
6/6/1997,6.51,6.12
6/9/1997,6.55,6.15
6/10/1997,6.57,6.17
6/11/1997,6.56,6.19
6/12/1997,6.48,6.07
6/13/1997,6.43,6.03
6/16/1997,6.4,6.02
6/17/1997,6.43,6.05
6/18/1997,6.4,6.02
6/19/1997,6.4,6.04
6/20/1997,6.37,6.02
6/23/1997,6.4,6.04
6/24/1997,6.42,6.03
6/25/1997,6.45,6.05
6/26/1997,6.5,6.05
6/27/1997,6.46,6.03
6/30/1997,6.51,6.08
7/1/1997,6.45,6.02
7/2/1997,6.42,6.02
7/3/1997,6.31,5.93
7/4/1997,NULL,NULL
7/7/1997,6.27,5.92
7/8/1997,6.27,5.92
7/9/1997,6.25,5.9
7/10/1997,6.26,5.91
7/11/1997,6.23,5.89
7/14/1997,6.26,5.94
7/15/1997,6.26,5.92
7/16/1997,6.2,5.87
7/17/1997,6.19,5.87
7/18/1997,6.24,5.91
7/21/1997,6.27,5.94
7/22/1997,6.15,5.9
7/23/1997,6.14,5.85
7/24/1997,6.16,5.87
7/25/1997,6.18,5.87
7/28/1997,6.16,5.86
7/29/1997,6.11,5.79
7/30/1997,6.05,5.76
7/31/1997,6.02,5.74
8/1/1997,6.2,5.89
8/4/1997,6.23,5.91
8/5/1997,6.23,5.93
8/6/1997,6.21,5.91
8/7/1997,6.24,5.93
8/8/1997,6.38,6.02
8/11/1997,6.36,5.99
8/12/1997,6.39,6
8/13/1997,6.36,5.95
8/14/1997,6.27,5.92
8/15/1997,6.27,5.87
8/18/1997,6.21,5.82
8/19/1997,6.21,5.85
8/20/1997,6.24,5.88
8/21/1997,6.3,5.95
8/22/1997,6.38,5.98
8/25/1997,6.39,6.01
8/26/1997,6.38,5.99
8/27/1997,6.38,6.01
8/28/1997,6.3,5.94
8/29/1997,6.34,5.97
9/1/1997,NULL,NULL
9/2/1997,6.31,5.94
9/3/1997,6.33,5.96
9/4/1997,6.33,5.98
9/5/1997,6.37,5.98
9/8/1997,6.33,5.98
9/9/1997,6.34,5.98
9/10/1997,6.37,6
9/11/1997,6.39,6
9/12/1997,6.29,5.93
9/15/1997,6.28,5.93
9/16/1997,6.11,5.81
9/17/1997,6.1,5.79
9/18/1997,6.11,5.81
9/19/1997,6.09,5.81
9/22/1997,6.06,5.79
9/23/1997,6.1,5.8
9/24/1997,6.04,5.78
9/25/1997,6.13,5.85
9/26/1997,6.08,5.8
9/29/1997,6.1,5.8
9/30/1997,6.12,5.8
10/1/1997,6.04,5.75
10/2/1997,6.01,5.73
10/3/1997,6.01,5.72
10/6/1997,5.96,5.68
10/7/1997,5.94,5.67
10/8/1997,6.08,5.79
10/9/1997,6.09,5.8
10/10/1997,6.15,5.86
10/13/1997,NULL,NULL
10/14/1997,6.07,5.81
10/15/1997,6.1,5.84
10/16/1997,6.09,5.84
10/17/1997,6.17,5.91
10/20/1997,6.15,5.9
10/21/1997,6.14,5.92
10/22/1997,6.12,5.91
10/23/1997,6.04,5.79
10/24/1997,6.01,5.79
10/27/1997,5.91,5.62
10/28/1997,5.98,5.74
10/29/1997,5.91,5.67
10/30/1997,5.84,5.61
10/31/1997,5.84,5.63
11/3/1997,5.91,5.69
11/4/1997,5.95,5.73
11/5/1997,5.95,5.73
11/6/1997,5.9,5.7
11/7/1997,5.9,5.71
11/10/1997,5.91,5.73
11/11/1997,NULL,NULL
11/12/1997,5.89,5.7
11/13/1997,5.87,5.7
11/14/1997,5.86,5.7
11/17/1997,5.85,5.7
11/18/1997,5.85,5.71
11/19/1997,5.82,5.7
11/20/1997,5.84,5.73
11/21/1997,5.82,5.68
11/24/1997,5.86,5.71
11/25/1997,5.85,5.71
11/26/1997,5.86,5.74
11/27/1997,NULL,NULL
11/28/1997,5.86,5.76
12/1/1997,5.86,5.78
12/2/1997,5.86,5.78
12/3/1997,5.83,5.74
12/4/1997,5.84,5.71
12/5/1997,5.92,5.8
12/8/1997,5.96,5.85
12/9/1997,5.95,5.81
12/10/1997,5.9,5.75
12/11/1997,5.82,5.68
12/12/1997,5.74,5.63
12/15/1997,5.78,5.68
12/16/1997,5.77,5.68
12/17/1997,5.81,5.7
12/18/1997,5.76,5.68
12/19/1997,5.72,5.66
12/22/1997,5.72,5.69
12/23/1997,5.73,5.69
12/24/1997,5.76,5.67
12/25/1997,NULL,NULL
12/26/1997,5.75,5.69
12/29/1997,5.76,5.69
12/30/1997,5.8,5.71
12/31/1997,5.75,5.66
1/1/1998,NULL,NULL
1/2/1998,5.67,5.59
1/5/1998,5.52,5.47
1/6/1998,5.49,5.39
1/7/1998,5.55,5.42
1/8/1998,5.49,5.31
1/9/1998,5.4,5.17
1/12/1998,5.39,5.2
1/13/1998,5.41,5.25
1/14/1998,5.45,5.29
1/15/1998,5.48,5.29
1/16/1998,5.54,5.35
1/19/1998,NULL,NULL
1/20/1998,5.57,5.37
1/21/1998,5.54,5.33
1/22/1998,5.56,5.3
1/23/1998,5.7,5.42
1/26/1998,5.63,5.39
1/27/1998,5.7,5.46
1/28/1998,5.69,5.46
1/29/1998,5.58,5.36
1/30/1998,5.53,5.32
2/2/1998,5.57,5.36
2/3/1998,5.56,5.34
2/4/1998,5.57,5.32
2/5/1998,5.62,5.36
2/6/1998,5.62,5.38
2/9/1998,5.65,5.41
2/10/1998,5.64,5.41
2/11/1998,5.53,5.39
2/12/1998,5.52,5.39
2/13/1998,5.49,5.36
2/16/1998,NULL,NULL
2/17/1998,5.44,5.34
2/18/1998,5.49,5.37
2/19/1998,5.51,5.39
2/20/1998,5.54,5.41
2/23/1998,5.58,5.46
2/24/1998,5.69,5.57
2/25/1998,5.63,5.55
2/26/1998,5.65,5.58
2/27/1998,5.62,5.55
3/2/1998,5.72,5.6
3/3/1998,5.77,5.64
3/4/1998,5.76,5.63
3/5/1998,5.78,5.62
3/6/1998,5.73,5.58
3/9/1998,5.67,5.57
3/10/1998,5.67,5.55
3/11/1998,5.63,5.53
3/12/1998,5.56,5.5
3/13/1998,5.58,5.5
3/16/1998,5.54,5.47
3/17/1998,5.56,5.5
3/18/1998,5.58,5.52
3/19/1998,5.58,5.52
3/20/1998,5.57,5.52
3/23/1998,5.57,5.52
3/24/1998,5.58,5.5
3/25/1998,5.64,5.58
3/26/1998,5.68,5.62
3/27/1998,5.68,5.63
3/30/1998,5.72,5.65
3/31/1998,5.67,5.6
4/1/1998,5.62,5.55
4/2/1998,5.56,5.52
4/3/1998,5.47,5.42
4/6/1998,5.51,5.45
4/7/1998,5.53,5.45
4/8/1998,5.58,5.49
4/9/1998,5.59,5.5
4/10/1998,NULL,NULL
4/13/1998,5.66,5.59
4/14/1998,5.63,5.57
4/15/1998,5.6,5.55
4/16/1998,5.59,5.53
4/17/1998,5.59,5.54
4/20/1998,5.65,5.57
4/21/1998,5.68,5.6
4/22/1998,5.68,5.6
4/23/1998,5.69,5.61
4/24/1998,5.67,5.61
4/27/1998,5.8,5.71
4/28/1998,5.8,5.69
4/29/1998,5.81,5.71
4/30/1998,5.68,5.59
5/1/1998,5.67,5.59
5/4/1998,5.67,5.59
5/5/1998,5.7,5.61
5/6/1998,5.67,5.56
5/7/1998,5.67,5.56
5/8/1998,5.71,5.61
5/11/1998,5.79,5.66
5/12/1998,5.7,5.59
5/13/1998,5.64,5.59
5/14/1998,5.67,5.63
5/15/1998,5.68,5.63
5/18/1998,5.64,5.59
5/19/1998,5.65,5.59
5/20/1998,5.61,5.57
5/21/1998,5.65,5.63
5/22/1998,5.64,5.63
5/25/1998,NULL,NULL
5/26/1998,5.59,5.61
5/27/1998,5.56,5.53
5/28/1998,5.58,5.57
5/29/1998,5.56,5.53
6/1/1998,5.53,5.52
6/2/1998,5.56,5.53
6/3/1998,5.57,5.55
6/4/1998,5.59,5.58
6/5/1998,5.58,5.58
6/8/1998,5.58,5.58
6/9/1998,5.59,5.6
6/10/1998,5.51,5.55
6/11/1998,5.44,5.45
6/12/1998,5.43,5.43
6/15/1998,5.38,5.43
6/16/1998,5.45,5.5
6/17/1998,5.54,5.55
6/18/1998,5.5,5.53
6/19/1998,5.47,5.52
6/22/1998,5.46,5.52
6/23/1998,5.45,5.49
6/24/1998,5.46,5.49
6/25/1998,5.46,5.53
6/26/1998,5.46,5.51
6/29/1998,5.47,5.51
6/30/1998,5.44,5.49
7/1/1998,5.44,5.46
7/2/1998,5.42,5.44
7/3/1998,NULL,NULL
7/6/1998,5.39,5.43
7/7/1998,5.42,5.44
7/8/1998,5.43,5.44
7/9/1998,5.41,5.43
7/10/1998,5.42,5.41
7/13/1998,5.46,5.44
7/14/1998,5.49,5.46
7/15/1998,5.48,5.46
7/16/1998,5.5,5.46
7/17/1998,5.51,5.46
7/20/1998,5.48,5.46
7/21/1998,5.45,5.46
7/22/1998,5.46,5.48
7/23/1998,5.45,5.46
7/24/1998,5.45,5.48
7/27/1998,5.47,5.48
7/28/1998,5.5,5.46
7/29/1998,5.52,5.49
7/30/1998,5.5,5.49
7/31/1998,5.5,5.49
8/3/1998,5.46,5.46
8/4/1998,5.43,5.43
8/5/1998,5.43,5.39
8/6/1998,5.44,5.39
8/7/1998,5.4,5.34
8/10/1998,5.41,5.34
8/11/1998,5.37,5.31
8/12/1998,5.4,5.32
8/13/1998,5.44,5.37
8/14/1998,5.4,5.34
8/17/1998,5.4,5.34
8/18/1998,5.41,5.36
8/19/1998,5.42,5.34
8/20/1998,5.38,5.32
8/21/1998,5.32,5.25
8/24/1998,5.3,5.22
8/25/1998,5.25,5.18
8/26/1998,5.26,5.12
8/27/1998,5.12,4.98
8/28/1998,5.09,4.93
8/31/1998,5.05,4.91
9/1/1998,5.05,4.86
9/2/1998,5.1,4.96
9/3/1998,5.03,4.91
9/4/1998,5.02,4.91
9/7/1998,NULL,NULL
9/8/1998,5.04,4.91
9/9/1998,4.95,4.79
9/10/1998,4.76,4.57
9/11/1998,4.85,4.68
9/14/1998,4.87,4.72
9/15/1998,4.9,4.73
9/16/1998,4.88,4.75
9/17/1998,4.8,4.7
9/18/1998,4.7,4.61
9/21/1998,4.69,4.63
9/22/1998,4.73,4.66
9/23/1998,4.69,4.52
9/24/1998,4.64,4.43
9/25/1998,4.6,4.43
9/28/1998,4.61,4.45
9/29/1998,4.59,4.47
9/30/1998,4.44,4.3
10/1/1998,4.33,4.17
10/2/1998,4.31,4.17
10/5/1998,4.16,4.04
10/6/1998,4.24,4.1
10/7/1998,4.34,4.12
10/8/1998,4.56,4.1
10/9/1998,4.77,4.19
10/12/1998,NULL,NULL
10/13/1998,4.73,4.13
10/14/1998,4.58,4.08
10/15/1998,4.58,4.13
10/16/1998,4.44,3.86
10/19/1998,4.47,3.9
10/20/1998,4.57,3.98
10/21/1998,4.59,4.12
10/22/1998,4.62,4.16
10/23/1998,4.7,4.2
10/26/1998,4.73,4.23
10/27/1998,4.63,4.12
10/28/1998,4.6,4.01
10/29/1998,4.54,4
10/30/1998,4.64,4.12
11/2/1998,4.77,4.26
11/3/1998,4.78,4.25
11/4/1998,4.83,4.43
11/5/1998,4.82,4.47
11/6/1998,4.93,4.59
11/9/1998,4.88,4.57
11/10/1998,4.81,4.5
11/11/1998,NULL,NULL
11/12/1998,4.77,4.47
11/13/1998,4.82,4.54
11/16/1998,4.85,4.56
11/17/1998,4.87,4.58
11/18/1998,4.85,4.63
11/19/1998,4.85,4.66
11/20/1998,4.82,4.66
11/23/1998,4.84,4.63
11/24/1998,4.85,4.64
11/25/1998,4.83,4.66
11/26/1998,NULL,NULL
11/27/1998,4.81,4.62
11/30/1998,4.74,4.54
12/1/1998,4.67,4.44
12/2/1998,4.59,4.36
12/3/1998,4.58,4.36
12/4/1998,4.62,4.46
12/7/1998,4.69,4.54
12/8/1998,4.6,4.46
12/9/1998,4.56,4.42
12/10/1998,4.53,4.39
12/11/1998,4.61,4.46
12/14/1998,4.58,4.42
12/15/1998,4.62,4.47
12/16/1998,4.58,4.4
12/17/1998,4.58,4.42
12/18/1998,4.58,4.45
12/21/1998,4.64,4.56
12/22/1998,4.7,4.59
12/23/1998,4.81,4.73
12/24/1998,4.86,4.78
12/25/1998,NULL,NULL
12/28/1998,4.78,4.73
12/29/1998,4.71,4.6
12/30/1998,4.65,4.56
12/31/1998,4.65,4.54
1/1/1999,NULL,NULL
1/4/1999,4.69,4.58
1/5/1999,4.74,4.64
1/6/1999,4.73,4.62
1/7/1999,4.77,4.63
1/8/1999,4.86,4.71
1/11/1999,4.9,4.74
1/12/1999,4.82,4.68
1/13/1999,4.74,4.61
1/14/1999,4.63,4.47
1/15/1999,4.66,4.56
1/18/1999,NULL,NULL
1/19/1999,4.71,4.62
1/20/1999,4.76,4.66
1/21/1999,4.7,4.63
1/22/1999,4.64,4.59
1/25/1999,4.67,4.59
1/26/1999,4.69,4.63
1/27/1999,4.68,4.57
1/28/1999,4.67,4.58
1/29/1999,4.66,4.58
2/1/1999,4.75,4.65
2/2/1999,4.79,4.7
2/3/1999,4.83,4.72
2/4/1999,4.89,4.77
2/5/1999,4.94,4.8
2/8/1999,4.94,4.8
2/9/1999,4.91,4.79
2/10/1999,4.9,4.77
2/11/1999,4.93,4.8
2/12/1999,5.06,4.91
2/15/1999,NULL,NULL
2/16/1999,5.03,4.93
2/17/1999,4.98,4.89
2/18/1999,5.04,4.93
2/19/1999,5.07,4.95
2/22/1999,5.03,4.91
2/23/1999,5.1,5
2/24/1999,5.18,5.05
2/25/1999,5.32,5.15
2/26/1999,5.29,5.13
3/1/1999,5.4,5.2
3/2/1999,5.35,5.18
3/3/1999,5.39,5.19
3/4/1999,5.41,5.2
3/5/1999,5.34,5.14
3/8/1999,5.29,5.12
3/9/1999,5.18,5.02
3/10/1999,5.2,5.04
3/11/1999,5.21,5.05
3/12/1999,5.16,5
3/15/1999,5.15,4.99
3/16/1999,5.11,4.97
3/17/1999,5.14,5.01
3/18/1999,5.11,4.99
3/19/1999,5.17,5.04
3/22/1999,5.21,5.08
3/23/1999,5.2,5.03
3/24/1999,5.17,4.98
3/25/1999,5.21,5.02
3/26/1999,5.21,4.99
3/29/1999,5.28,5.02
3/30/1999,5.21,4.97
3/31/1999,5.25,4.99
4/1/1999,5.27,5.01
4/2/1999,5.2,4.96
4/5/1999,5.2,4.96
4/6/1999,5.13,4.93
4/7/1999,5.14,4.93
4/8/1999,5.03,4.86
4/9/1999,5.05,4.88
4/12/1999,5.06,4.93
4/13/1999,5.12,4.94
4/14/1999,5.13,4.95
4/15/1999,5.18,4.97
4/16/1999,5.23,5.02
4/19/1999,5.18,4.99
4/20/1999,5.16,4.95
4/21/1999,5.17,4.99
4/22/1999,5.25,5.05
4/23/1999,5.26,5.04
4/26/1999,5.23,5.04
4/27/1999,5.22,5.04
4/28/1999,5.27,5.02
4/29/1999,5.22,4.95
4/30/1999,5.36,5.08
5/3/1999,5.38,5.08
5/4/1999,5.42,5.12
5/5/1999,5.4,5.09
5/6/1999,5.52,5.19
5/7/1999,5.54,5.19
5/10/1999,5.54,5.15
5/11/1999,5.59,5.19
5/12/1999,5.51,5.19
5/13/1999,5.41,5.12
5/14/1999,5.62,5.3
5/17/1999,5.66,5.31
5/18/1999,5.68,5.38
5/19/1999,5.6,5.37
5/20/1999,5.6,5.35
5/21/1999,5.52,5.3
5/24/1999,5.5,5.28
5/25/1999,5.49,5.3
5/26/1999,5.55,5.33
5/27/1999,5.62,5.43
5/28/1999,5.64,5.42
5/31/1999,NULL,NULL
6/1/1999,5.78,5.54
6/2/1999,5.8,5.55
6/3/1999,5.8,5.54
6/4/1999,5.82,5.56
6/7/1999,5.81,5.56
6/8/1999,5.83,5.57
6/9/1999,5.87,5.61
6/10/1999,5.92,5.66
6/11/1999,6.02,5.7
6/14/1999,5.98,5.66
6/15/1999,5.98,5.66
6/16/1999,5.94,5.61
6/17/1999,5.79,5.49
6/18/1999,5.84,5.56
6/21/1999,5.9,5.62
6/22/1999,5.94,5.65
6/23/1999,6,5.7
6/24/1999,6.05,5.75
6/25/1999,6.02,5.73
6/28/1999,5.96,5.68
6/29/1999,5.93,5.68
6/30/1999,5.81,5.53
7/1/1999,5.85,5.58
7/2/1999,5.82,5.58
7/5/1999,NULL,NULL
7/6/1999,5.88,5.64
7/7/1999,5.92,5.64
7/8/1999,5.85,5.59
7/9/1999,5.84,5.61
7/12/1999,5.74,5.53
7/13/1999,5.71,5.5
7/14/1999,5.74,5.55
7/15/1999,5.72,5.53
7/16/1999,5.68,5.5
7/19/1999,5.66,5.46
7/20/1999,5.65,5.43
7/21/1999,5.66,5.45
7/22/1999,5.78,5.52
7/23/1999,5.84,5.58
7/26/1999,5.86,5.61
7/27/1999,5.82,5.56
7/28/1999,5.81,5.54
7/29/1999,5.88,5.62
7/30/1999,5.92,5.63
8/2/1999,5.92,5.65
8/3/1999,5.95,5.65
8/4/1999,5.96,5.64
8/5/1999,5.88,5.55
8/6/1999,6.02,5.69
8/9/1999,6.13,5.79
8/10/1999,6.16,5.79
8/11/1999,6.05,5.76
8/12/1999,6.08,5.78
8/13/1999,5.98,5.71
8/16/1999,5.98,5.75
8/17/1999,5.89,5.68
8/18/1999,5.88,5.66
8/19/1999,5.9,5.66
8/20/1999,5.88,5.65
8/23/1999,5.89,5.66
8/24/1999,5.85,5.65
8/25/1999,5.73,5.53
8/26/1999,5.75,5.56
8/27/1999,5.85,5.65
8/30/1999,5.95,5.73
8/31/1999,5.98,5.73
9/1/1999,5.99,5.74
9/2/1999,6.03,5.74
9/3/1999,5.89,5.64
9/6/1999,NULL,NULL
9/7/1999,5.95,5.69
9/8/1999,5.93,5.67
9/9/1999,5.97,5.71
9/10/1999,5.89,5.64
9/13/1999,5.92,5.66
9/14/1999,5.96,5.71
9/15/1999,5.94,5.67
9/16/1999,5.9,5.63
9/17/1999,5.87,5.63
9/20/1999,5.91,5.67
9/21/1999,5.94,5.67
9/22/1999,5.92,5.67
9/23/1999,5.87,5.63
9/24/1999,5.75,5.55
9/27/1999,5.83,5.62
9/28/1999,5.89,5.65
9/29/1999,5.97,5.68
9/30/1999,5.9,5.63
10/1/1999,6,5.73
10/4/1999,5.95,5.7
10/5/1999,6.02,5.78
10/6/1999,6.04,5.81
10/7/1999,6.05,5.82
10/8/1999,6.04,5.8
10/11/1999,NULL,NULL
10/12/1999,6.07,5.82
10/13/1999,6.12,5.87
10/14/1999,6.17,5.9
10/15/1999,6.09,5.82
10/18/1999,6.12,5.85
10/19/1999,6.18,5.92
10/20/1999,6.19,5.94
10/21/1999,6.2,5.93
10/22/1999,6.21,5.96
10/25/1999,6.22,5.98
10/26/1999,6.24,6.02
10/27/1999,6.19,5.94
10/28/1999,6.12,5.87
10/29/1999,6.02,5.79
11/1/1999,6.06,5.83
11/2/1999,6.04,5.81
11/3/1999,6.01,5.79
11/4/1999,5.95,5.74
11/5/1999,5.92,5.72
11/8/1999,5.95,5.74
11/9/1999,5.97,5.77
11/10/1999,6,5.81
11/11/1999,NULL,NULL
11/12/1999,5.93,5.78
11/15/1999,5.94,5.79
11/16/1999,5.97,5.85
11/17/1999,6.04,5.9
11/18/1999,6.06,5.9
11/19/1999,6.07,5.92
11/22/1999,6.09,5.95
11/23/1999,6.08,5.93
11/24/1999,6.09,5.97
11/25/1999,NULL,NULL
11/26/1999,6.12,5.99
11/29/1999,6.21,6.04
11/30/1999,6.18,6.01
12/1/1999,6.21,6.04
12/2/1999,6.24,6.06
12/3/1999,6.17,5.99
12/6/1999,6.16,5.98
12/7/1999,6.11,5.95
12/8/1999,6.15,5.98
12/9/1999,6.14,5.96
12/10/1999,6.08,5.93
12/13/1999,6.11,5.96
12/14/1999,6.22,6.07
12/15/1999,6.25,6.1
12/16/1999,6.31,6.15
